image_name,mse,psnr,fmse,fpsnr,ssim,fssim,foreground_area,foreground_ratio
d17664-20120114-145839_1_9_harmonized.jpg,310.7961,23.206,1305.4137,16.9733,0.842892,0.391451,15601.0,0.238052
d17664-20120114-145839_1_21_harmonized.jpg,521.7907,20.9558,2191.7371,14.7229,0.805326,0.237221,15601.0,0.238052
d90000002-24_1_13_harmonized.jpg,12.198,37.2679,70.5427,29.6463,0.929957,0.624822,11280.0,0.172119
d17664-20120114-145839_1_17_harmonized.jpg,438.9063,21.7071,1843.5693,15.4742,0.828506,0.325215,15601.0,0.238052
d17664-20120114-145839_1_5_harmonized.jpg,37.527,32.3874,157.5248,26.1573,0.935921,0.745131,15601.0,0.238052
d90000002-24_1_9_harmonized.jpg,48.5511,31.2688,281.3461,23.6384,0.886152,0.375773,11280.0,0.172119
d90000002-24_1_3_harmonized.jpg,22.0709,34.6926,127.9113,27.0617,0.917236,0.550306,11280.0,0.172119
d90000002-24_1_23_harmonized.jpg,22.5091,34.6072,130.4911,26.975,0.91183,0.524146,11280.0,0.172119
d90000002-24_1_18_harmonized.jpg,23.0179,34.5102,133.4481,26.8777,0.916045,0.547261,11280.0,0.172119
d90000002-24_1_2_harmonized.jpg,18.9757,35.3488,109.9872,27.7174,0.928116,0.608768,11280.0,0.172119
d90000002-24_1_24_harmonized.jpg,21.0584,34.8965,122.0502,27.2654,0.914001,0.532489,11280.0,0.172119
d90000002-24_1_14_harmonized.jpg,22.2547,34.6566,128.9372,27.027,0.925786,0.598271,11280.0,0.172119
d90000002-24_1_5_harmonized.jpg,23.6525,34.392,137.1257,26.7596,0.928555,0.617245,11280.0,0.172119
d17664-20120114-145839_1_16_harmonized.jpg,463.6533,21.4689,1947.4977,15.236,0.821444,0.294946,15601.0,0.238052
d90000002-24_1_25_harmonized.jpg,30.0528,33.352,174.2864,25.7182,0.906036,0.495326,11280.0,0.172119
d90000002-24_1_19_harmonized.jpg,17.0842,35.8048,99.0153,28.1738,0.889688,0.39075,11280.0,0.172119
d90000002-24_1_26_harmonized.jpg,11.3681,37.5739,65.7994,29.9486,0.915622,0.536547,11280.0,0.172119
