image_name,mse,psnr,fmse,fpsnr,ssim,fssim,foreground_area,foreground_ratio
c185334_2162413_1_harmonized.jpg,4.0013,42.1088,352.782,22.6557,0.99955,0.967011,740.0,0.011292
c468742_48253_1_harmonized.jpg,3.6357,42.5249,168.0589,25.8762,0.997724,0.93519,1410.0,0.021515
c347362_1396383_1_harmonized.jpg,4.5297,41.5702,252.2887,24.1118,0.99737,0.878134,1173.0,0.017899
c100142_638874_1_harmonized.jpg,2.3215,44.473,76.9488,29.2688,0.998909,0.974117,1959.0,0.029892
c10432_2110149_1_harmonized.jpg,1.3764,46.7435,111.4821,27.6588,0.999112,0.947787,802.0,0.012238
c312153_1344564_1_harmonized.jpg,3.2455,43.018,101.9443,28.0472,0.998488,0.959134,2060.0,0.031433
c468029_1042702_1_harmonized.jpg,7.5203,39.3685,390.7675,22.2116,0.996916,0.87201,1259.0,0.019211
c313301_445338_1_harmonized.jpg,2.3211,44.4739,78.3789,29.1888,0.998458,0.966393,1814.0,0.027679
c166716_537087_1_harmonized.jpg,0.9874,48.186,89.2461,28.6249,0.998952,0.93592,718.0,0.010956
c499300_1117551_1_harmonized.jpg,17.7606,35.6362,969.302,18.2662,0.997395,0.903493,1200.0,0.018311
c194294_205080_2_harmonized.jpg,2.7989,43.661,89.1229,28.6309,0.999086,0.974867,2045.0,0.031204
c194294_205080_1_harmonized.jpg,4.6388,41.4667,148.059,26.4265,0.998688,0.964217,2045.0,0.031204
c194294_205080_3_harmonized.jpg,8.3463,38.9158,266.808,23.8688,0.99739,0.926912,2045.0,0.031204
c168546_1042905_1_harmonized.jpg,23.9486,34.338,905.8165,18.5604,0.992546,0.734166,1726.0,0.026337
c533678_599170_1_harmonized.jpg,4.0448,42.0618,101.2552,28.0766,0.994615,0.981592,2588.0,0.03949
c134199_1410802_1_harmonized.jpg,3.0749,43.2525,83.2373,28.9276,0.997265,0.932405,2401.0,0.036636
c134199_1410802_2_harmonized.jpg,3.3231,42.9153,89.8533,28.5955,0.997527,0.937162,2401.0,0.036636
c241350_1588068_1_harmonized.jpg,8.306,38.9369,311.5467,23.1956,0.986365,0.583246,1744.0,0.026611
